"","x"
"corr[1]",0.165444633770847
"corr[2]",0.416806659308583
"cov[1,1,1]",0.00372864283543931
"cov[1,1,2]",0.00349381448179225
"cov[1,2,1]",0.00141055754159096
"cov[1,2,2]",0.00298768587375984
"cov[2,1,1]",0.00141055754159096
"cov[2,1,2]",0.00298768587375984
"cov[2,2,1]",0.00856563608795148
"cov[2,2,2]",0.0109299344562424
"muOfGaussian[1,1]",40.7196114057866
"muOfGaussian[1,2]",-73.8909151509521
"muOfGaussian[2,1]",40.6912751658927
"muOfGaussian[2,2]",-73.9180420943378
"pk[1]",0.498522445341812
"pk[2]",0.501477554658188
